1993	25917.0032	Clerk#000000507
1994	15038.658	Clerk#000007568
1995	16247.736	Clerk#000006320
1993	26290.95	Clerk#000000120
1992	43866.6624	Clerk#000001967
1993	12193.092	Clerk#000004494
1992	63066.32	Clerk#000000580
1994	72455.2164	Clerk#000005664
1994	10333.872	Clerk#000009952
1992	5184.8832	Clerk#000003446
1993	31501.1788	Clerk#000009543
1994	33274.104	Clerk#000005761
1992	5323.773	Clerk#000007899
1993	13931.712	Clerk#000009543
1993	21067.3152	Clerk#000001663
1992	50932.1505	Clerk#000001504
1992	18340.6145	Clerk#000005141
1994	75053.5632	Clerk#000005337
1993	6540.12	Clerk#000001747
1992	16064.3808	Clerk#000001101
1992	65927.3472	Clerk#000001502
1993	21764.232	Clerk#000001746
1995	45300.3096	Clerk#000003779
1993	40756.485	Clerk#000004099
1994	41387.9503	Clerk#000007050
1994	77023.0265	Clerk#000009225
1995	6917.211	Clerk#000005351
1992	44832.348	Clerk#000003109
1995	47307.969	Clerk#000007050
1994	42206.315	Clerk#000006603
1992	21322.845	Clerk#000001029
1995	50593.66	Clerk#000002922
1992	57759.6976	Clerk#000006231
1994	45289.377	Clerk#000007107
1994	23458.0224	Clerk#000004540
1993	32313.736	Clerk#000008391
1994	10503.603	Clerk#000007423
1995	1178.2386	Clerk#000005990
1994	1194.19	Clerk#000003931
1994	48542.2944	Clerk#000009750
1993	33784.02	Clerk#000004330
1993	13931.712	Clerk#000009543
1994	58518.9368	Clerk#000009587
1994	14981.7304	Clerk#000005747
1993	81257.3	Clerk#000005557
1994	17493.756	Clerk#000004714
1994	44274.72	Clerk#000009248
1993	13931.712	Clerk#000009543
1992	74442.912	Clerk#000000795
1994	41555.1396	Clerk#000008019
1994	75353.256	Clerk#000000985
1993	49395.15	Clerk#000003947
1992	63066.32	Clerk#000000580
1995	33152.832	Clerk#000006546
1994	95346.7872	Clerk#000000196
1994	41703.8784	Clerk#000009248
1994	27267.144	Clerk#000007122
1993	18405.653	Clerk#000008769
1993	51816.105	Clerk#000009106
1995	41465.2032	Clerk#000004013
1994	70659.7276	Clerk#000009192
1994	39633.9216	Clerk#000003299
1992	52458.063	Clerk#000000353
1992	53423.825	Clerk#000001746
1994	61133.952	Clerk#000004460
1994	18712.512	Clerk#000006537
1993	42185.3679	Clerk#000008276
1993	39659.2768	Clerk#000004966
1992	34792.758	Clerk#000002735
1992	34576.2312	Clerk#000006691
1992	30852.564	Clerk#000004570
1993	58646.8608	Clerk#000004229
1993	13931.712	Clerk#000009543
1992	31769.5224	Clerk#000001057
1994	60900.2758	Clerk#000004690
1992	44274.72	Clerk#000000580
1995	93293	Clerk#000001706
1994	6927.84	Clerk#000006249
1994	80291.4	Clerk#000001246
1992	94495	Clerk#000008540
1994	45866.304	Clerk#000008589
1994	12713.1948	Clerk#000004739
1992	59209.5372	Clerk#000002409
1993	43026.48	Clerk#000003422
1993	29190.096	Clerk#000003217
1993	33164.95	Clerk#000004086
1992	12244.6562	Clerk#000003513
1994	32985.3888	Clerk#000003619
1992	49536.4128	Clerk#000002589
1992	44274.72	Clerk#000000580
1993	60392.448	Clerk#000006010
1992	4758.4008	Clerk#000008699
1995	49852.8	Clerk#000007301
1992	34483.7304	Clerk#000000417
1993	22029.7284	Clerk#000002526
1993	40175.6096	Clerk#000004871
1994	57513.852	Clerk#000001228
1993	29190.096	Clerk#000003217
1994	62116.65	Clerk#000002669
1993	61534.494	Clerk#000001266
1993	40175.6096	Clerk#000004871
1994	3176.736	Clerk#000008690
1992	11581.6224	Clerk#000009098
1994	3266.2674	Clerk#000008656
1993	65079.468	Clerk#000009656
1992	81496.82	Clerk#000008798
1993	15617.1807	Clerk#000002809
1993	30733.963	Clerk#000003330
1992	45969.088	Clerk#000001573
1993	31501.1788	Clerk#000009543
1992	43900.836	Clerk#000007112
1992	58696.02	Clerk#000007641
1994	12951.288	Clerk#000008286
1993	68229.0245	Clerk#000003931
1994	8747.2546	Clerk#000004941
1992	44274.72	Clerk#000000580
1993	7067.368	Clerk#000006689
1992	47855.4912	Clerk#000008000
1992	46889.2116	Clerk#000007800
1993	70714.8	Clerk#000007742
1994	36981.846	Clerk#000001544
1993	20061.3728	Clerk#000005555
1994	8213.3856	Clerk#000005361
1994	45638.2744	Clerk#000000280
1994	36388.058	Clerk#000002246
1994	77023.0265	Clerk#000009225
1993	72604.1232	Clerk#000008525
1992	54579.7084	Clerk#000009197
1995	76733.61	Clerk#000000145
1994	10511.0236	Clerk#000000611
1994	24749.1972	Clerk#000002811
1993	41947.7616	Clerk#000002995
1994	47268.0648	Clerk#000006403
1993	20553.2325	Clerk#000002501
1993	43355.475	Clerk#000006722
1993	37449.965	Clerk#000006801
1993	75523.968	Clerk#000002889
1995	27275.9088	Clerk#000009038
1993	59801.7602	Clerk#000007034
1992	34166.1957	Clerk#000006283
1993	34663.0179	Clerk#000008583
1994	13437.085	Clerk#000002382
1992	8308.5696	Clerk#000001525
1994	24476.6017	Clerk#000003475
1995	58655.133	Clerk#000008968
1992	2021.706	Clerk#000000877
1995	16359.36	Clerk#000006565
1993	13931.712	Clerk#000009543
1995	16247.736	Clerk#000006320
1995	32934.9636	Clerk#000002922
1993	45210.2112	Clerk#000009225
1994	42727.371	Clerk#000002021
1993	2027.586	Clerk#000001282
1992	44274.72	Clerk#000000580
1994	43810.392	Clerk#000003703
1994	37288.902	Clerk#000006868
1994	37292.041	Clerk#000007242
1993	60392.448	Clerk#000006010
1992	52063.4072	Clerk#000001322
1992	82797.66	Clerk#000007149
1992	49610.01	Clerk#000007327
1995	16247.736	Clerk#000006320
1993	13931.712	Clerk#000009543
1992	44274.72	Clerk#000000580
1992	38438.7822	Clerk#000001858
1993	1535.7069	Clerk#000005770
1994	80806.176	Clerk#000008019
1993	21542.472	Clerk#000004294
1993	23507.52	Clerk#000002756
1992	11429.298	Clerk#000003842
1993	63296.7894	Clerk#000008729
1994	9503.952	Clerk#000008129
1993	59967.2775	Clerk#000005771
1995	30992.625	Clerk#000006095
1992	43481.0976	Clerk#000006403
1994	34020.864	Clerk#000001111
1994	11561.859	Clerk#000003058
1992	44274.72	Clerk#000000580
1994	44036.415	Clerk#000008632
1992	36911.8368	Clerk#000001515
1993	75477.5616	Clerk#000001968
1992	44274.72	Clerk#000000580
1994	60305.5584	Clerk#000004124
1995	12419.0638	Clerk#000000948
1994	81744.327	Clerk#000001734
1993	42375.984	Clerk#000002517
1994	14509.7084	Clerk#000007514
1992	75450.672	Clerk#000009883
1993	21821.02	Clerk#000004693
1995	71475.579	Clerk#000008397
1993	31501.1788	Clerk#000009543
1993	21067.3152	Clerk#000001663
1992	20306.3688	Clerk#000007211
1994	27831.771	Clerk#000005131
1993	34019.5488	Clerk#000003596
1992	38438.7822	Clerk#000001858
1992	44274.72	Clerk#000000580
1992	11596.5356	Clerk#000009893
1994	49683.483	Clerk#000004927
1992	39302.4368	Clerk#000005818
1994	12863.256	Clerk#000001772
1993	47904.318	Clerk#000002686
1995	18226.0694	Clerk#000005815
1993	67024.9342	Clerk#000005200
1994	24201.2306	Clerk#000007410
1995	37360.3776	Clerk#000003325
1994	1226.1368	Clerk#000002213
1994	39007.304	Clerk#000004478
1992	44274.72	Clerk#000000580
1995	77002.5396	Clerk#000006083
1994	26076.6	Clerk#000009248
1993	11683.9899	Clerk#000009624
1994	4301.1072	Clerk#000004104
1992	63066.32	Clerk#000000580
1994	41703.8784	Clerk#000009248
1994	34093.3815	Clerk#000005267
1992	10223.6148	Clerk#000000655
1993	4678.7595	Clerk#000004482
1994	54288.766	Clerk#000004757
1993	26024.6976	Clerk#000002076
1994	83460.72	Clerk#000001986
1993	18406.3152	Clerk#000001371
1992	44274.72	Clerk#000000580
1993	53042.55	Clerk#000004892
1992	68711.3856	Clerk#000005762
1993	31501.1788	Clerk#000009543
1994	87659.141	Clerk#000006415
1994	58762.8498	Clerk#000009723
1994	41703.8784	Clerk#000009248
1992	25074.985	Clerk#000003234
1994	6927.84	Clerk#000006249
1992	7215.32	Clerk#000003966
1994	26188.118	Clerk#000000224
1993	49876.2	Clerk#000002931
1994	36981.846	Clerk#000001544
1994	42206.315	Clerk#000006603
1993	29190.096	Clerk#000003217
1994	11590.1856	Clerk#000003863
1994	31586.8952	Clerk#000004591
1993	3701.5488	Clerk#000007253
1992	46651.572	Clerk#000003542
1994	6196.1808	Clerk#000003807
1992	52359.7536	Clerk#000004797
1995	45040.3092	Clerk#000001339
1993	46811.25	Clerk#000001561
1992	23522.4	Clerk#000009587
1993	14443.5744	Clerk#000008106
1994	26076.6	Clerk#000009248
1992	71167.95	Clerk#000001672
1992	7214.7845	Clerk#000005976
1992	77182.272	Clerk#000000703
1994	41947.9606	Clerk#000006930
1994	38624.43	Clerk#000006603
1992	11777.4	Clerk#000003435
1993	12520.1925	Clerk#000004636
1995	16247.736	Clerk#000006320
1993	19938.9372	Clerk#000008435
1993	9270.018	Clerk#000001902
1992	75999.8568	Clerk#000009268
1995	14544.924	Clerk#000000156
1992	3264.381	Clerk#000001495
1994	3030.6276	Clerk#000002556
1993	22703.9892	Clerk#000009131
1994	32020.67	Clerk#000006089
1994	57490.9632	Clerk#000000455
1993	73912.3974	Clerk#000008352
1992	14318.241	Clerk#000002929
1992	89324.1	Clerk#000000255
1994	20872.8338	Clerk#000004460
1995	44685.648	Clerk#000005749
1994	39819.003	Clerk#000001754
1993	18503.815	Clerk#000006345
1994	34249.824	Clerk#000003213
1994	45522.3912	Clerk#000001276
1992	53696.9568	Clerk#000009106
1994	36664.448	Clerk#000008334
1994	58762.8498	Clerk#000009723
1994	32839.29	Clerk#000005994
1993	23317.3512	Clerk#000003724
1992	68323.542	Clerk#000001291
1993	36675.639	Clerk#000003639
1993	10597.536	Clerk#000003361
1993	19178.4252	Clerk#000004408
1994	12786.82	Clerk#000005728
1994	18200.27	Clerk#000002500
1994	8747.2546	Clerk#000004941
1994	40115.7856	Clerk#000000051
1995	6284.06	Clerk#000006422
1993	55421.0776	Clerk#000007742
1994	42521.04	Clerk#000000406
1992	8835.295	Clerk#000004142
1995	82864.4256	Clerk#000003596
1992	27636.852	Clerk#000002921
1992	23225.697	Clerk#000000907
1992	53378.82	Clerk#000008677
1992	7193.9835	Clerk#000005025
1993	47648.25	Clerk#000007320
1992	34166.1957	Clerk#000006283
1992	28739.466	Clerk#000001088
1993	33164.95	Clerk#000004086
1995	23818.8	Clerk#000009900
1994	35886.942	Clerk#000007393
1995	18656.64	Clerk#000001455
1994	49775.68	Clerk#000001260
1992	51986.88	Clerk#000001776
1993	30724.47	Clerk#000002568
1993	26290.95	Clerk#000000120
1992	45969.088	Clerk#000001573
1992	65787.9488	Clerk#000004135
1992	53452.044	Clerk#000000514
1993	13931.712	Clerk#000009543
1992	67169.529	Clerk#000002058
1994	39633.9216	Clerk#000003299
1993	29779.6226	Clerk#000009722
1992	52085.616	Clerk#000006110
1993	27432.048	Clerk#000002843
1994	12567.8592	Clerk#000007013
1993	32610.5325	Clerk#000000257
1993	13931.712	Clerk#000009543
1995	26885.175	Clerk#000003035
1992	44274.72	Clerk#000000580
1992	46699.82	Clerk#000007056
1992	16256.7053	Clerk#000004945
1993	13931.712	Clerk#000009543
1992	42838.686	Clerk#000003657
1994	32341.1074	Clerk#000009315
1994	13216.476	Clerk#000008223
1993	15389.352	Clerk#000002466
1992	25841.382	Clerk#000001985
1994	26076.6	Clerk#000009248
1993	55174.9056	Clerk#000009506
1995	18107.532	Clerk#000005812
1992	1773.5452	Clerk#000001497
1993	86947.56	Clerk#000000768
1994	20206.9344	Clerk#000000942
1993	35291.9952	Clerk#000001479
1994	64522.233	Clerk#000009406
1992	18036.7656	Clerk#000005657
1994	11732.2656	Clerk#000008394
1993	45643.8528	Clerk#000001867
1993	18122.542	Clerk#000004298
1992	26434.2897	Clerk#000006563
1993	56636.6526	Clerk#000009304
1992	62344.8936	Clerk#000001573
1993	10889.2672	Clerk#000000384
1995	85015.8936	Clerk#000009436
1992	54685.0304	Clerk#000007051
1994	36777.5382	Clerk#000006821
1993	79665.615	Clerk#000000951
1993	28901.8368	Clerk#000002765
1994	58805.388	Clerk#000004998
1994	46057.697	Clerk#000003690
1994	43936.6059	Clerk#000006857
1993	29190.096	Clerk#000003217
1992	19699.542	Clerk#000004948
1992	1046.6009	Clerk#000006189
1994	41703.8784	Clerk#000009248
1994	10503.603	Clerk#000007423
1993	42320.0184	Clerk#000004482
1995	51951.168	Clerk#000008371
1993	57165.98	Clerk#000005616
1992	3077.0012	Clerk#000007667
1994	7468.698	Clerk#000001038
1992	32017.2556	Clerk#000008725
1992	20092.6656	Clerk#000004997
1993	8765.64	Clerk#000007600
1993	58380.4617	Clerk#000001914
1995	70234.995	Clerk#000008615
1993	69531.588	Clerk#000008566
1994	10503.603	Clerk#000007423
1993	16118.928	Clerk#000007168
1992	63739.935	Clerk#000004556
1993	33164.95	Clerk#000004086
1992	37243.1196	Clerk#000004556
1993	80444.628	Clerk#000006550
1995	53839.4304	Clerk#000000777
1994	41703.8784	Clerk#000009248
1992	11656.512	Clerk#000009889
1994	41703.8784	Clerk#000009248
1992	39150.2748	Clerk#000009856
1992	20793.472	Clerk#000002443
1995	24403.0016	Clerk#000006421
1992	57210.75	Clerk#000008579
1993	22832.5416	Clerk#000002919
1993	12886.3728	Clerk#000004388
1994	36384.75	Clerk#000007953
1992	46407.0243	Clerk#000003558
1992	1746.3354	Clerk#000003196
1993	35107.0434	Clerk#000007307
1992	44274.72	Clerk#000000580
1994	5076.72	Clerk#000006151
1994	41993.952	Clerk#000005541
1993	13931.712	Clerk#000009543
1993	82288.54	Clerk#000009494
1994	44274.72	Clerk#000009248
1993	24423.52	Clerk#000000673
1993	1289.241	Clerk#000000814
1993	74901.192	Clerk#000000561
1992	32238.06	Clerk#000007543
1993	13931.712	Clerk#000009543
1993	6084.3692	Clerk#000005861
1993	39778.45	Clerk#000009872
1993	17409.504	Clerk#000009638
1993	48191.0841	Clerk#000007024
1994	41419.872	Clerk#000003299
1995	43842.4272	Clerk#000001763
1992	52892.3346	Clerk#000004048
1992	7402.3145	Clerk#000002261
1993	31028.2038	Clerk#000005030
1994	41703.8784	Clerk#000009248
1992	70442.2224	Clerk#000005380
1994	41703.8784	Clerk#000009248
1992	14112.306	Clerk#000009616
1993	27415.7884	Clerk#000003052
1992	43721.132	Clerk#000000439
1993	1118.8584	Clerk#000000246
1992	51101.83	Clerk#000008894
1995	17637.6564	Clerk#000009183
1993	31581.3888	Clerk#000008276
1992	2931.8289	Clerk#000004532
1993	62279.136	Clerk#000006909
1993	69250.27	Clerk#000006728
1993	34011.144	Clerk#000006723
1992	55125.378	Clerk#000003381
1993	38700.1216	Clerk#000004002
1995	39692.0304	Clerk#000004374
1992	35836.4472	Clerk#000003786
1992	3077.0012	Clerk#000007667
1992	87864.056	Clerk#000003303
1992	9768.9834	Clerk#000005125
1992	58380.822	Clerk#000004937
1993	29746.314	Clerk#000002951
1992	73366.56	Clerk#000000242
1993	56488.698	Clerk#000001741
1992	44274.72	Clerk#000000580
1992	39369.216	Clerk#000001394
1992	52892.3346	Clerk#000004048
1992	54338.76	Clerk#000002969
1992	18741.096	Clerk#000008859
1993	13931.712	Clerk#000009543
1995	30128.436	Clerk#000008132
1995	16247.736	Clerk#000006320
1993	68342.729	Clerk#000002964
1992	44274.72	Clerk#000000580
1992	37243.1196	Clerk#000004556
1992	58200.4696	Clerk#000004250
1993	19048.194	Clerk#000003727
1994	32901.68	Clerk#000007959
1994	16247.736	Clerk#000007423
1993	35713.587	Clerk#000000462
1993	3217.7925	Clerk#000001137
1992	45376.52	Clerk#000004668
1994	30135.04	Clerk#000007684
1994	34976.359	Clerk#000000531
1992	58299.2865	Clerk#000001372
1995	14180.2008	Clerk#000008138
1994	45864.3822	Clerk#000004246
1993	46806.6008	Clerk#000001714
1992	9366.2352	Clerk#000001121
1993	33607.2627	Clerk#000002740
1995	30725.7216	Clerk#000002936
1994	66709.17	Clerk#000002123
1992	40115.517	Clerk#000009463
1993	52832.8584	Clerk#000002800
1994	78810.9696	Clerk#000003699
1992	40345.176	Clerk#000004189
1992	52460.0352	Clerk#000000662
1993	25930.287	Clerk#000002468
1992	38438.7822	Clerk#000001858
1994	55167.414	Clerk#000003356
1993	35296.32	Clerk#000003608
1994	53264.47	Clerk#000004258
1993	43261.3755	Clerk#000005616
1993	20070.9096	Clerk#000003614
1992	61294.977	Clerk#000006511
1994	39007.304	Clerk#000004478
1994	61133.952	Clerk#000004460
1994	77023.0265	Clerk#000009225
1992	34311.6675	Clerk#000001120
1992	50282.8184	Clerk#000001557
1992	38237.5266	Clerk#000003263
1992	50338.41	Clerk#000005879
1992	46285.824	Clerk#000009421
1992	44274.72	Clerk#000000580
1994	43869.7935	Clerk#000003511
1993	30124.215	Clerk#000002073
1994	87767.7372	Clerk#000000112
1994	17853.7086	Clerk#000001159
1993	70585.3092	Clerk#000007560
1994	3361.968	Clerk#000007226
1993	9397.7616	Clerk#000007354
1992	44274.72	Clerk#000000580
1993	45842.0676	Clerk#000001447
1993	45392.8356	Clerk#000008976
1993	6293.7	Clerk#000002076
1994	28408.5536	Clerk#000002631
1993	43261.3755	Clerk#000005616
1994	11314.0755	Clerk#000000757
1993	32192.342	Clerk#000003416
1992	9209.9808	Clerk#000005036
1993	18847.2256	Clerk#000001867
1993	13931.712	Clerk#000009543
1994	41703.8784	Clerk#000009248
1992	8728.132	Clerk#000002551
1992	33733.287	Clerk#000009878
1994	41550.2633	Clerk#000008968
1992	43900.836	Clerk#000007112
1992	20277.5859	Clerk#000000838
1994	87659.141	Clerk#000006415
1992	7254.45	Clerk#000002101
1992	20831.3568	Clerk#000004700
1993	43285.494	Clerk#000006335
1993	31501.1788	Clerk#000009543
1993	31693.5072	Clerk#000005276
1993	55820.2176	Clerk#000008695
1994	18477.8412	Clerk#000004709
1992	42916.8656	Clerk#000008788
1995	30553.75	Clerk#000001417
1992	1775.583	Clerk#000007422
1993	23796.57	Clerk#000000407
1993	45643.8528	Clerk#000001867
1992	44274.72	Clerk#000000580
1994	41703.8784	Clerk#000009248
1995	41296.465	Clerk#000009819
1993	63021.8864	Clerk#000008352
1992	37866.283	Clerk#000000099
1993	46431.441	Clerk#000007566
1992	70442.2224	Clerk#000005380
1994	17191.3476	Clerk#000009595
1992	44274.72	Clerk#000000580
1993	13931.712	Clerk#000009543
1994	54953.2648	Clerk#000009420
1994	29332.36	Clerk#000001565
1993	18571.5348	Clerk#000003607
1993	55245.1185	Clerk#000006588
1992	46060.0232	Clerk#000003735
1992	31352.356	Clerk#000003017
1994	38055.0885	Clerk#000003000
1993	8051.232	Clerk#000003715
1992	40684.3656	Clerk#000007145
1993	72686.04	Clerk#000004628
1994	23216.9472	Clerk#000003177
1993	18405.653	Clerk#000008769
1994	84646.5984	Clerk#000006330
1994	22722.7091	Clerk#000008644
1994	58727.6985	Clerk#000004962
1992	19964.16	Clerk#000005141
1994	28549.5672	Clerk#000000611
1994	43603.6419	Clerk#000007979
1994	11455.57	Clerk#000006764
1992	26199.5712	Clerk#000003911
1992	20438.8	Clerk#000005219
1994	31975.632	Clerk#000004069
1995	43204.8288	Clerk#000009944
1993	33836.013	Clerk#000005469
1995	61770.272	Clerk#000001467
1994	28886.544	Clerk#000005403
1993	13931.712	Clerk#000009543
1993	50771.656	Clerk#000000922
1993	29190.096	Clerk#000003217
1994	79291.94	Clerk#000009423
1994	39141.102	Clerk#000001684
1994	26117.184	Clerk#000006394
1994	29821.7724	Clerk#000002953
1994	53395.1946	Clerk#000001955
1993	31501.1788	Clerk#000009543
1993	13931.712	Clerk#000009543
1992	44310.508	Clerk#000007110
1994	1524.8838	Clerk#000004216
1993	62650.7791	Clerk#000002745
1992	7562.565	Clerk#000009695
1994	22794.8448	Clerk#000008406
1993	37661.247	Clerk#000006262
1992	6256.215	Clerk#000007063
1994	23180.6512	Clerk#000009723
1993	14868.4437	Clerk#000004597
1993	23527.512	Clerk#000006705
1992	52892.3346	Clerk#000004048
1994	22535.2512	Clerk#000002710
1992	34496.2555	Clerk#000004794
1994	7400.3202	Clerk#000008291
1993	13931.712	Clerk#000009543
1994	1127.1564	Clerk#000002589
1994	53236.8	Clerk#000007546
1993	3265.4592	Clerk#000007722
1993	41364.7416	Clerk#000001746
1994	16991.02	Clerk#000008678
1993	20768.41	Clerk#000002919
1994	39730.0588	Clerk#000000214
1994	8802.4167	Clerk#000003946
1993	55358.8748	Clerk#000003093
1994	51402.4994	Clerk#000001571
1994	20568.2796	Clerk#000005626
1993	70371.44	Clerk#000003920
1994	17529.534	Clerk#000007462
1993	38899.5123	Clerk#000009656
1994	25898.004	Clerk#000006383
1995	20051.192	Clerk#000009710
1994	12942.748	Clerk#000002271
1992	14125.2111	Clerk#000004384
1993	5135.2188	Clerk#000006628
1993	64799.0316	Clerk#000006812
1993	57113.6148	Clerk#000005293
1994	43877.84	Clerk#000001684
1993	20898.405	Clerk#000004958
1993	52113.0172	Clerk#000006712
1992	22200.4464	Clerk#000003735
1995	64062.504	Clerk#000003061
1992	44569.36	Clerk#000002021
1994	23129.862	Clerk#000004369
1992	77494.725	Clerk#000000242
1993	75523.968	Clerk#000002889
1994	20527.0065	Clerk#000006970
1994	27984.4806	Clerk#000009173
1994	31864.14	Clerk#000004476
1994	25775.9865	Clerk#000006195
1994	61348.5	Clerk#000002556
1992	48203.6	Clerk#000002926
1994	13726.531	Clerk#000002054
1994	39633.9216	Clerk#000003299
1992	31931.856	Clerk#000002216
1993	48528.3708	Clerk#000005466
1992	44310.508	Clerk#000007110
1993	13931.712	Clerk#000009543
1992	44274.72	Clerk#000000580
1992	2546.7624	Clerk#000008936
1993	46579.6368	Clerk#000009650
1992	43643.9328	Clerk#000008640
1994	43829.7552	Clerk#000003052
1993	18227.376	Clerk#000002980
1993	74792.3424	Clerk#000002363
1994	57313.44	Clerk#000002294
1993	30260.048	Clerk#000009131
1992	60811.4475	Clerk#000007457
1993	45898.1523	Clerk#000003013
1993	51011.8656	Clerk#000003920
1993	13931.712	Clerk#000009543
1993	46779.317	Clerk#000001197
1992	11994.4944	Clerk#000003519
1992	81545.4512	Clerk#000001773
1993	35107.0434	Clerk#000007307
1992	11429.298	Clerk#000003842
1994	42380.9568	Clerk#000008072
1993	64977.359	Clerk#000006851
1992	34212.0584	Clerk#000002087
1993	1273.982	Clerk#000009473
1994	10503.603	Clerk#000007423
1994	41703.8784	Clerk#000009248
1993	56801.26	Clerk#000002951
1993	13931.712	Clerk#000009543
1992	43647.4584	Clerk#000008560
1992	4460.688	Clerk#000007602
1994	23180.6512	Clerk#000009723
1994	62135.5371	Clerk#000003247
1994	2875.688	Clerk#000002008
1994	37340.1756	Clerk#000001487
1993	41362.1432	Clerk#000003990
1994	78107.2776	Clerk#000003812
